duration,_type,ie_key,description,uploader,title,url,view_count,id
200,url,Youtube,,果籽,倫敦最大皇家公園　尋找他鄉的野生鹿故事,lj-10N8er1w,,lj-10N8er1w
90,url,Youtube,,果籽,街頭藝術家　攞正牌喺倫敦地鐵站表演,oT5834DgqrY,,oT5834DgqrY
163,url,Youtube,,果籽,【動畫●敏感時刻】出風癩未必關食錯嘢事　戴Bra太緊都會出疹,oVKXEFhYVls,,oVKXEFhYVls
126,url,Youtube,,果籽,粉盒原來係自拍神器　附設打燈超強美顏,xHHwnem-ie4,,xHHwnem-ie4
103,url,Youtube,,果籽,潮州粉麵豬骨全雞熬湯底　食棍打牛丸河記得飲埋湯,Hc_N_MgNPpI,,Hc_N_MgNPpI
205,url,Youtube,,果籽,撈濛/咖喱/小籠包　旺角熟食中心平民飯堂,0UAWst5byNs,,0UAWst5byNs
110,url,Youtube,,果籽,新手老竇開串燒店 「爸B豬仔髀」因女之名,0_ztdJxWIv0,,0_ztdJxWIv0
157,url,Youtube,,果籽,攝影人聚集交流心得　女店主：最難忘景點喺香港,BrjV-d1IIeI,,BrjV-d1IIeI
113,url,Youtube,,果籽,入秋喉乾咳唔停　簡單四招紓緩秋咳,HkBF_mSW6VU,,HkBF_mSW6VU
174,url,Youtube,,果籽,隔夜麵包變厚多士布甸　滑溜鬆軟唔會膩,SbxcFwMjc1w,,SbxcFwMjc1w
156,url,Youtube,,果籽,全球唯一綠牛Centenario　770匹身價2千萬,Vj1Y4M1kXG4,,Vj1Y4M1kXG4
125,url,Youtube,,果籽,倫敦地鐵遲30分鐘可退款　寵物都搭得,a9qgi9YnqK8,,a9qgi9YnqK8
89,url,Youtube,,果籽,食牛雜無嘔入行　遺體防腐師：難忘處理自殺朋友,gmLc2EMQxwA,,gmLc2EMQxwA
215,url,Youtube,,果籽,倫敦蘇豪區剪碧咸頭　1小時換18次剪髮器有冇伏？ #環球剪髮記,l8DNeJNRFks,,l8DNeJNRFks
106,url,Youtube,,果籽,鼠墊每秒偵測Mouse千次　動作精準加隨時充電,mitXRYh4ps0,,mitXRYh4ps0
85,url,Youtube,,果籽,霜降到深秋來了　中醫教笑住按穴通鼻塞,IUaCInwV6Z4,,IUaCInwV6Z4
161,url,Youtube,,果籽,【2D圖解】百年前破格圓變方　戴妃愛戴的卡地亞,1r_I2eYbzzA,,1r_I2eYbzzA
171,url,Youtube,,果籽,嗜好多擺設多都唔亂　日系家居唔使廿萬,JLTLeuf2s6E,,JLTLeuf2s6E
215,url,Youtube,,果籽,90後執廢紙製紙糊公仔　日系招財貓層層是手工,xeBII-0P8fA,,xeBII-0P8fA
196,url,Youtube,,果籽,iPad手繪電影海報《溫打烏文》90後一夜吸過千Like,RKmTC5Lq6Og,,RKmTC5Lq6Og
83,url,Youtube,,果籽,【2D動畫】切爾諾貝爾七級核災=洩廣島原子彈400倍輻射量,eUkZbOXtm7M,,eUkZbOXtm7M
195,url,Youtube,,果籽,9年主持500場婚宴　婚禮巨星：我係童話創造者,QQdG-ch4c28,,QQdG-ch4c28
226,url,Youtube,,果籽,無懼核電廠輻射　留守隔離區耕種養雞31年,gsks5-mxSHU,,gsks5-mxSHU
100,url,Youtube,,果籽,八達通出$128伸縮版？0儲值額你買唔買？,2aiiIxxfRsg,,2aiiIxxfRsg
193,url,Youtube,,果籽,開放切爾諾貝爾核電廠遺址　將旅遊建築在痛苦身上,LJV2SRbe_mY,,LJV2SRbe_mY
210,url,Youtube,,果籽,度身訂造港產3D車用地毯　防刮易清理一周起貨,KIK1d3bHROI,,KIK1d3bHROI
123,url,Youtube,,果籽,一嫩一實　軟硬豆腐邊個有營啲？,qX7PpARyWUA,,qX7PpARyWUA
170,url,Youtube,,果籽,遊烏克蘭全球最深地鐵站　月台搭電梯上地面4分11秒,aJcYwe0kxxY,,aJcYwe0kxxY
58,url,Youtube,,果籽,鳥克蘭$2一支可樂　全歐洲物價指數最低,aQBz63mf30g,,aQBz63mf30g
116,url,Youtube,,果籽,烏克蘭靚女恨嫁出國「金錢同外貌都唔重要」,zXz--tfHPqY,,zXz--tfHPqY
149,url,Youtube,,果籽,電飯煲焗南瓜蛋糕　保持高溫又唔會燶,WF1o3oC91D4,,WF1o3oC91D4
168,url,Youtube,,果籽,核電廠遺址打工賺四倍薪酬　返工15日放假15日,OYskXsxWtnc,,OYskXsxWtnc
145,url,Youtube,,果籽,秋風起髮絲彈出點算好？實試三款小物即時去毛燥,H8_1iMuvYJU,,H8_1iMuvYJU
118,url,Youtube,,果籽,寶馬新成員6 GT抵港　好樣咗闊落咗,7PomA8wlTno,,7PomA8wlTno
152,url,Youtube,,果籽,達文西天價《救世主》比《蒙娜麗莎》更細緻,7ZmuJwNIVUc,,7ZmuJwNIVUc
189,url,Youtube,,果籽,每朝六點到街市　勝利牛丸傳人：牛肉始終要自己揀,HJnYmRwuCHY,,HJnYmRwuCHY
108,url,Youtube,,果籽,糖醋鹽酒生抽　煮餸調味落邊樣先？,XUl6YDMxjwQ,,XUl6YDMxjwQ
199,url,Youtube,,果籽,女學生設計旗袍郵票　19吋腰高叉好震撼,YLLvkP6ZJHo,,YLLvkP6ZJHo
98,url,Youtube,,果籽,飛濟州玩主題樂園放電　BB首次旅行懶人包,aCkFn5-_s1g,,aCkFn5-_s1g
132,url,Youtube,,果籽,【動畫】素食者點防脫髮？黑芝麻+紅腰豆補鐵幫到手,bvbBVIzjqtg,,bvbBVIzjqtg
160,url,Youtube,,果籽,打牛丸兼開西餐廳賣蠔　勝利牛丸傳人：我認我貪心,gtu3XqEainA,,gtu3XqEainA
91,url,Youtube,,果籽,超市免費醃肉六種醬任揀　幫你切埋菜每100g收$1,mS6nObSE8jE,,mS6nObSE8jE
63,url,Youtube,,果籽,【動畫】30歲女甩頭髮五蚊銀咁大　養血美顏湯救番佢,o1su_ZFwx3k,,o1su_ZFwx3k
225,url,Youtube,,果籽,見平機票辭職去日本　25歲女行路玩九州一個月,vZSJBoplzP0,,vZSJBoplzP0
241,url,Youtube,,果籽,父斷指無阻繼承決心　「勝利牛丸有份養大我」,wrRKTyUYkrw,,wrRKTyUYkrw
130,url,Youtube,,果籽,30年明星海鮮舫本月底結業　沙田人：不要拆,Ha8SiHe_8HM,,Ha8SiHe_8HM
63,url,Youtube,,果籽,Switch追加影片擷取功能　只適用四款老任遊戲,oKJ7xDFfY9g,,oKJ7xDFfY9g
115,url,Youtube,,果籽,刮痧越痛越好？ 刮完半粒鐘內咪吹冷氣,_bPVtMX5MUU,,_bPVtMX5MUU
259,url,Youtube,,果籽,寶麗萊OneStep重生　達人教玩隱藏重曝功能,5JEhoPzp0Rk,,5JEhoPzp0Rk
72,url,Youtube,,果籽,轉季皮膚乾燥痕癢　麥冬蜜糖水幫到手,zReFf3M7xf4,,zReFf3M7xf4
140,url,Youtube,,果籽,新疆菜調味簡單唔只得辣　即叫即拉手工拉麵夠彈牙,gw7Vhl4sx9A,,gw7Vhl4sx9A
184,url,Youtube,,果籽,中大研發線控機械人　空氣檢測/砌磚/雕刻瓣瓣掂,xrRlbJivnc8,,xrRlbJivnc8
173,url,Youtube,,果籽,抵用$188洗衣棒　清唇印拍得住千幾蚊貴價貨,AnDjceRp0CE,,AnDjceRp0CE
199,url,Youtube,,果籽,10萬改裝型格農夫車　1.8米長尾斗加四座位,9Hq2FH30pM4,,9Hq2FH30pM4
310,url,Youtube,,果籽,攝記中年轉行變訓犬師 「好多謝自己做過傳媒」,Z29f3McMG8s,,Z29f3McMG8s
196,url,Youtube,,果籽,外賣app更新改埋色　實測送餐有乜改善？,IOCWZJjCwno,,IOCWZJjCwno
182,url,Youtube,,果籽,韓國首間自閉烤肉店$100有找　有半份追加好貼心,KaPgjTWiW0U,,KaPgjTWiW0U
129,url,Youtube,,果籽,英國超市有分平貴　嚴選1鎊零食手信,o9Cby3so7dU,,o9Cby3so7dU
203,url,Youtube,,果籽,無怨洗埋廁所　森林幼稚園校長唔催谷學生,E4nQujvSLvg,,E4nQujvSLvg
118,url,Youtube,,果籽,彩虹千層蛋糕進駐澳門　仲有鹹蛋沙律！,ntAJIN4pGKs,,ntAJIN4pGKs
123,url,Youtube,,果籽,美酒佳餚節名廚宴賣晒飛　$580食洲際四大餐廳補數,xB0k4ojWqx8,,xB0k4ojWqx8
209,url,Youtube,,果籽,姊妹頂手舊文具店　學生求賒數都會心軟應承,OAL8ugHb3R0,,OAL8ugHb3R0
60,url,Youtube,,果籽,豉油皇薑葱煎魚春　魚春雪過夜方便切片,YvzOvMospnU,,YvzOvMospnU
142,url,Youtube,,果籽,精緻意式純素菜好飽肚　必試羽衣甘藍無花果薄餅,uhagQDpbclo,,uhagQDpbclo
263,url,Youtube,,果籽,450匹RS 5　過彎靈活加速媲美超跑,vI2Aaa8CA-c,,vI2Aaa8CA-c
108,url,Youtube,,果籽,【動畫】誤吞香口膠會黐住內臟？拆解四大謬誤,vHPMfTBZytU,,vHPMfTBZytU
117,url,Youtube,,果籽,【動畫】古人嚼樹脂當食香口膠　邊個係食「膠」大國？,T36M20D53NQ,,T36M20D53NQ
100,url,Youtube,,果籽,星洲熱爆芝士茶襲港　橙汁咁色都係茶,wzGH0SyfhtE,,wzGH0SyfhtE
109,url,Youtube,,果籽,貴價冷壓果汁勁高糖　營養師：成個食最好,WwXSrTKl_Do,,WwXSrTKl_Do
106,url,Youtube,,果籽,潤唇膏食落肚有無事？天然護唇可以搽呢啲……,3EdaQ_kTfrg,,3EdaQ_kTfrg
136,url,Youtube,,果籽,泰菜外賣店正宗泰廚坐鎮　老闆：記得連湯都飲埋,rLLR6gmiSgI,,rLLR6gmiSgI
92,url,Youtube,,果籽,PUMA×李好味cafe　$258食甜品睇新鞋,Io0M1ky-pXw,,Io0M1ky-pXw
114,url,Youtube,,果籽,【動畫】紅斑狼瘡嚴重到要換腎？ 醫生：曬太陽有機會誘發,gnkBJ92QtVc,,gnkBJ92QtVc
279,url,Youtube,,果籽,曾掉六成頭髮　紅斑狼瘡化妝師：有人明白最重要,7ZiPIzvtAGc,,7ZiPIzvtAGc
188,url,Youtube,,果籽,台灣實試世界最辣龍息辣椒雪糕　記者：辣到走音,g0Supk61fts,,g0Supk61fts
104,url,Youtube,,果籽,全方位紫外線消毒機　奶樽/手機/相機一樣啱用,GoYcYjFmQ3c,,GoYcYjFmQ3c
196,url,Youtube,,果籽,浸枝竹秘技　燜火腩煲唔怕爛,EtNiMzSyBAE,,EtNiMzSyBAE
213,url,Youtube,,果籽,宜蘭玩命手信　記者試辣椒啤酒：似飲天拿水燒食道,h2r3xre3QOo,,h2r3xre3QOo
152,url,Youtube,,果籽,秀茂坪新消夜小食街　櫃桶腸粉排20分鐘,3NPJaIyZVYk,,3NPJaIyZVYk
171,url,Youtube,,果籽,【動畫】大熱生酮飲食法　狂食脂肪極速減磅？,F26rBb9MBaE,,F26rBb9MBaE
259,url,Youtube,,果籽,驚險行花蓮錐麓古道　差錯腳隨時跌落懸崖,LpYjj8UBOYE,,LpYjj8UBOYE
183,url,Youtube,,果籽,花蓮東大門夜市大到似迷宮　必試臭薯條+烤粟米,Zd0GQLPjgjQ,,Zd0GQLPjgjQ
207,url,Youtube,,果籽,勁入味黑椒豬手日賣過百隻　樂富街市小店歡迎講價,daChqIlOd_o,,daChqIlOd_o
105,url,Youtube,,果籽,涼拌茄子唔變色　皮紫肉白有秘訣,e6BOHZRBNJM,,e6BOHZRBNJM
260,url,Youtube,,果籽,花蓮最驚險天空步道　親不知子崖賞無敵海景,g1sE7f_l5Ig,,g1sE7f_l5Ig
210,url,Youtube,,果籽,May姐配音50年　轉玩iPhone過配音癮,ge5z8lxpGtE,,ge5z8lxpGtE
218,url,Youtube,,果籽,德國試VW第六代Polo　縮偈雙屏幕顯示升格,lwXQP_JV2js,,lwXQP_JV2js
164,url,Youtube,,果籽,澀谷立飲咖啡店　忙裏偷閒加油站,xMPyszcUCtQ,,xMPyszcUCtQ
175,url,Youtube,,果籽,小學老師提早退休　改辦私立珈琲小學校,Y_gJJ05nXds,,Y_gJJ05nXds
199,url,Youtube,,果籽,丹麥男孩東京開手沖咖啡店　體驗日本生活,7ZURVwdB_Ps,,7ZURVwdB_Ps
171,url,Youtube,,果籽,Guide坊個性咖啡店　東京東區禮賓部,yFOSJjBdX8Y,,yFOSJjBdX8Y
192,url,Youtube,,果籽,17年越南餐館藏小巷　老闆娘：唔會刻意遷就港人口味,KsN61_s1jvo,,KsN61_s1jvo
180,url,Youtube,,果籽,正宗越南風味　即叫即拉粉卷,DGeyYSC8VD4,,DGeyYSC8VD4
139,url,Youtube,,果籽,【2D圖解】青霞范爺最愛　TOD’S豆豆鞋最啱濕平着,q1WES66JCJU,,q1WES66JCJU
191,url,Youtube,,果籽,獄中指定傳聲筒　葉韻怡讀信點唱17年,jNp8I6TwuC0,,jNp8I6TwuC0
233,url,Youtube,,果籽,肥西精神暗黑Twins爆粗怒食　挑戰一萬卡路里,wcomqS6-tGU,,wcomqS6-tGU
100,url,Youtube,,果籽,湯滾下蛋+雞絲後下=完美古早碗仔翅,xTctjl9zAIA,,xTctjl9zAIA
147,url,Youtube,,果籽,放假撞打風　外傭有權留家唔做,z9RUHQDr7ZU,,z9RUHQDr7ZU
144,url,Youtube,,果籽,成日話大陸人嘈　實質有幾多分貝呢？,zwQVfqwuWCQ,,zwQVfqwuWCQ
165,url,Youtube,,果籽,V30+加碼128GB內存　Note 8新返少女粉紅色,IFPBnGvrPOg,,IFPBnGvrPOg
167,url,Youtube,,果籽,小夫妻的意式咖啡專門店「我愛上」,8g4dLTyFA74,,8g4dLTyFA74
181,url,Youtube,,果籽,特製最強咖啡機　沖出細膩意式咖啡,ClGEo-tiG7U,,ClGEo-tiG7U
196,url,Youtube,,果籽,東京咖啡店Glitch　全店型男全單品,FpMvadcpWns,,FpMvadcpWns
176,url,Youtube,,果籽,世界冠軍在茨城　IT人患糖尿病轉做咖啡師,qW3zPocHAoA,,qW3zPocHAoA
116,url,Youtube,,果籽,邊間戲院爆穀性價比最高？價錢/賣相/脆度比拼,Obt2ceNQOz8,,Obt2ceNQOz8
178,url,Youtube,,果籽,新版模擬器還原度高　記者：直頭係揸賽車感覺,NHoCKdGPlhE,,NHoCKdGPlhE
76,url,Youtube,,果籽,紅豆先雪後煲慳時間　25分鐘速成紅豆沙,SvIA5VfR-kQ,,SvIA5VfR-kQ
127,url,Youtube,,果籽,英皇首間戲院踩入中環　VIP房得12個位,iGedsRp1daY,,iGedsRp1daY
187,url,Youtube,,果籽,胡杏兒老爺係調酒師　自創最快倒酒法調Tiki雞尾酒,IbK94-DNQas,,IbK94-DNQas
153,url,Youtube,,果籽,Vintage雜貨獨一無二　懷舊燈飾再點亮大坑,1OS_9LJADLA,,1OS_9LJADLA
245,url,Youtube,,果籽,收工上機　睇擎天樹+星洲版激安之殿堂掃貨,8UUBzKno5hQ,,8UUBzKno5hQ
139,url,Youtube,,果籽,【動畫】纖維多奇亞籽一倍　大熱洋車前子通便一流,A9UPsWXB59k,,A9UPsWXB59k
155,url,Youtube,,果籽,Harbour Runners跑遍香港　半夜追電車跑好High,NwYtS6JtFoQ,,NwYtS6JtFoQ
169,url,Youtube,,果籽,航拍機似風扇？識認主人跟住拍,OhYOldRywu4,,OhYOldRywu4
187,url,Youtube,,果籽,古惑仔刀功變廚藝　分半鐘全鵝起骨,OvGxJX7kvik,,OvGxJX7kvik
193,url,Youtube,,果籽,出獄破產去阿鴻做刀手　斬滷味自立門戶,UDOkbZN62uk,,UDOkbZN62uk
214,url,Youtube,,果籽,遊新加坡相機食先　二合一菠蘿包蛋撻係乜玩法？,ZsxfGO9W2m0,,ZsxfGO9W2m0
243,url,Youtube,,果籽,新加坡環球影城挑戰心臟極限　記者玩鬼屋撞到…,aL5uDVfcAps,,aL5uDVfcAps
193,url,Youtube,,果籽,豆乳鍋+雞蛋豆腐　豆漿做餸美顏有營養,g2vHAaTNVCQ,,g2vHAaTNVCQ
136,url,Youtube,,果籽,$28三餸黃大仙最好食？車仔麵小店翻生,_sQIqx2X50Q,,_sQIqx2X50Q
167,url,Youtube,,果籽,沙田人回憶德記碗仔翅　只做到28號,BpSaHRwsbek,,BpSaHRwsbek
163,url,Youtube,,果籽,iOS 11左上角圈圈轉唔停好煩？ 新相片格式更慳位,q9NOK8HaVkc,,q9NOK8HaVkc
100,url,Youtube,,果籽,台灣第一溫泉有幾巴閉？ 最讚飯店早餐有幾好味？,TpvCk_E3mXs,,TpvCk_E3mXs
178,url,Youtube,,果籽,有牛津唔讀返鄉下耕田　專種貴價菜：想台灣自給自足,VMnmj1y3Bhk,,VMnmj1y3Bhk
297,url,Youtube,,果籽,喉夠響避震夠硬　MINI JCW Clubman有Go-Kart feel,da-n1psn_bI,,da-n1psn_bI
61,url,Youtube,,果籽,水上人墨魚滑　混肥豬肉是絕配,gKx84FyE_Wk,,gKx84FyE_Wk
83,url,Youtube,,果籽,巴黎最紅早餐店　$600嘆一頓奢侈早餐,heiTra6dxSU,,heiTra6dxSU
133,url,Youtube,,果籽,試食韓國最新芝士麵　淺藍包裝有真芝士醬！,UNDnjMedv28,,UNDnjMedv28
188,url,Youtube,,果籽,北角百搭瑞士雞髀餐超抵食　熱辣辣雲吞唔使$2粒,Xgv1XhsQ2LI,,Xgv1XhsQ2LI
217,url,Youtube,,果籽,每月花千元夾公仔　港靚女高手：要節制,Ny7SHJZucPY,,Ny7SHJZucPY
103,url,Youtube,,果籽,美少女戰士25歲喇　大阪期間限定Cafe約會月野兔,BVDGJUQKbBY,,BVDGJUQKbBY
234,url,Youtube,,果籽,忽視BB情感需要　後果可大可小,u2CV99SgjfQ,,u2CV99SgjfQ
147,url,Youtube,,果籽,網球公開賽實試Sony新機　24張連拍張張中,zx4jjBWryTo,,zx4jjBWryTo
128,url,Youtube,,果籽,新西蘭蒲Cafe送無敵海景　玩埋真人版蛇梯棋,wTW-mfWaUWU,,wTW-mfWaUWU
213,url,Youtube,,果籽,購物狂葵廣開時裝店　飛韓國入貨唔追潮流,tFALIqUNS1M,,tFALIqUNS1M
177,url,Youtube,,果籽,100印傭試印尼蝦片　邊隻最好味？,iXp_IjLpj4A,,iXp_IjLpj4A
188,url,Youtube,,果籽,MK巷仔串燒店冇冷氣　熟客唔嫌棄挑戰死神辣椒,fFME2p4GBzo,,fFME2p4GBzo
138,url,Youtube,,果籽,薯片包裝袋唔去堆填區　OL收工密密縫變環保袋,Ko_pfZeq5Ys,,Ko_pfZeq5Ys
215,url,Youtube,,果籽,巨形七人車Mazda CX9　換Turbo偈吸客起步爽,osjD1FM_IbE,,osjD1FM_IbE
119,url,Youtube,,果籽,煲乾貝雞粥　清香綿滑有秘技,5-VIV-57Jeg,,5-VIV-57Jeg
250,url,Youtube,,果籽,大叔遊日探防衛廳　尋三年零八個月黑歷史,mO6bBKQYCbs,,mO6bBKQYCbs
124,url,Youtube,,果籽,日本直送咖啡可樂　小朋友飲得出咖啡味嗌Encore,N4UfQkNQmzw,,N4UfQkNQmzw
180,url,Youtube,,果籽,北京烤鴨店擁32分店　一鴨三食點爆炸糖最過癮,QQKAoqtrsYs,,QQKAoqtrsYs
251,url,Youtube,,果籽,煮超過三百萬隻乳鴿　龍華師傅：最有感情係盆滷水,vPh9vDvHR-Y,,vPh9vDvHR-Y
204,url,Youtube,,果籽,移居日本一年　難適應日本人太有禮,dsgW7JCyAmQ,,dsgW7JCyAmQ
188,url,Youtube,,果籽,夫妻棄教鞭揸鑊鏟　東京開粥店做香港人味道,T_lkkSHNrNI,,T_lkkSHNrNI
112,url,Youtube,,果籽,電飯煲蒸紙包雞　原汁原味慳時間,g-fAtG10TTk,,g-fAtG10TTk
125,url,Youtube,,果籽,日本透明奶茶真係咁難飲？點樣做到透明又有味？,0jggDmA15w0,,0jggDmA15w0
112,url,Youtube,,果籽,唔Like八達通變黑媽媽　街坊：無必要都唔換卡,kaFWKq1-T-8,,kaFWKq1-T-8
166,url,Youtube,,果籽,新中價機C8 vs XA1 Plus　耗電+跑分+遊戲+影相比拼,tKOC1NgTjlM,,tKOC1NgTjlM
233,url,Youtube,,果籽,熟客坐輪椅嚟龍華食乳鴿　老闆娘：多謝員工做足兩三代,VpKJLktbzL8,,VpKJLktbzL8
293,url,Youtube,,果籽,Last day使剩一半錢　豪玩8分鐘小型賽車,oMsGPHcoNLc,,oMsGPHcoNLc
255,url,Youtube,,果籽,曼谷$20租單車一日遊　穿越原始國度嘆好西,eoeiHMmE3mw,,eoeiHMmE3mw
221,url,Youtube,,果籽,$1200窮遊曼谷3日2夜　$40住hostel伏唔伏？,XXg93g5xcfw,,XXg93g5xcfw
134,url,Youtube,,果籽,【動畫●為食尋謎】食完味精特別口渴？其實鈉含量仲低過鹽,5z1iAE7FmOg,,5z1iAE7FmOg
43,url,Youtube,,果籽,清熱！青紅蘿蔔大苔豬展仔湯,8c56W9AqgF8,,8c56W9AqgF8
167,url,Youtube,,果籽,搭車購物夾公仔　遊日本點買「八達通」？,Ct_3cYsUNms,,Ct_3cYsUNms
216,url,Youtube,,果籽,海底撈火鍋進駐香港　修甲要排半個鐘,L33F212s0DI,,L33F212s0DI
39,url,Youtube,,果籽,回不了頭　一塊令你放棄所有炸雞的乳酪炸雞,Tw5NF-Afois,,Tw5NF-Afois
169,url,Youtube,,果籽,台男娶港女開舖賣紅麵線　堅持正宗台灣口味,cPfgp90JgXE,,cPfgp90JgXE
199,url,Youtube,,果籽,唔返工全職抹屎放尿　一世照顧穿尿布的貓,fqTjy6LhDKs,,fqTjy6LhDKs
153,url,Youtube,,果籽,曼谷泰拳按摩　鬆筋骨額頭貼金箔祝福,gVZ5azsZ_AE,,gVZ5azsZ_AE
189,url,Youtube,,果籽,首款溫度變色染髮劑 青綠變黃記者嘩嘩聲！,iP1q6MLISK8,,iP1q6MLISK8
202,url,Youtube,,果籽,試着DAME4夠晒彈　甲一球員評新例：運用純熟就無敵,67kzvTEQ3Go,,67kzvTEQ3Go
131,url,Youtube,,果籽,CHANEL經典CoCo袋　15小時+180工序手製,yM9HTVOD31U,,yM9HTVOD31U
136,url,Youtube,,果籽,生意淡靜創鰻魚熱狗　日賣過百隻搬埋去大圍,w2DSCCM6TcA,,w2DSCCM6TcA
264,url,Youtube,,果籽,女仔買飛機杯送男友　黐埋相好勇敢！,PsNVLTWTUFw,,PsNVLTWTUFw
80,url,Youtube,,果籽,超人氣海底撈嚟喇！10am開張即實試,zq94LwH1yuE,,zq94LwH1yuE
84,url,Youtube,,果籽,曼谷成吋厚芝士奶蓋+泰式奶茶　唔太甜茶味好出,2fyT-A-kCJg,,2fyT-A-kCJg
107,url,Youtube,,果籽,上海風味茶熏魚　用紅茶葉熏夠味濃,tyr5HtbWn6Q,,tyr5HtbWn6Q
160,url,Youtube,,果籽,【估佢唔到】瑞典教堂原來係魚市場　平民價食即捕即煮海鮮,OnpBw-5f4hQ,,OnpBw-5f4hQ
255,url,Youtube,,果籽,瑞典國民美食臭魚罐頭　記者：坑渠榴槤鹹魚臭腳味加埋一齊,ArWFWAhBCsM,,ArWFWAhBCsM
139,url,Youtube,,果籽,港女最愛狐狸背囊　Fjällräven五個小知識,6HJ3lwQcgfk,,6HJ3lwQcgfk
208,url,Youtube,,果籽,瑞典機場掃零食　記者試甘草糖：有鐵銹味似垃圾,fWEEEpZ9R0A,,fWEEEpZ9R0A
157,url,Youtube,,果籽,嘈吵畀貼士要求多　港人遊日本五大禁忌,LqF2uHiDlGw,,LqF2uHiDlGw
204,url,Youtube,,果籽,Curry 4修長貼腳輕飄飄　無「I can do all things」字句,W-f40fcrmyc,,W-f40fcrmyc
89,url,Youtube,,果籽,寒露保健養生　早餐食粥臨瞓按穴,wIvPiEXbTiw,,wIvPiEXbTiw
176,url,Youtube,,果籽,馬拉椰漿飯響朵　百呎巷仔舖開千呎分店,Ql9G0sHBhH8,,Ql9G0sHBhH8
209,url,Youtube,,果籽,城門水塘白千層林道+主壩打卡一流　一家大細都啱行,gD_-h5jhOXA,,gD_-h5jhOXA
203,url,Youtube,,果籽,港人沖繩開店「移民」　5歲女好適應愉快成長,1oR_PT82RCA,,1oR_PT82RCA
179,url,Youtube,,果籽,iPhone 8 vs Note 8電池鬥耐用　快叉邊部贏？,5Eqq1Kpz3HA,,5Eqq1Kpz3HA
200,url,Youtube,,果籽,【動畫】自製檸檬醋　穩定血糖助消化,74rIk5MixDI,,74rIk5MixDI
85,url,Youtube,,果籽,顛覆山水　潘信華的一天,88FovOF89c0,,88FovOF89c0
235,url,Youtube,,果籽,一滴一心機　長洲人的冰滴咖啡,GIHSgblyFAY,,GIHSgblyFAY
273,url,Youtube,,果籽,早過曹星如做拳王　「我在香港成為世界冠軍」,Imk1SW3qei0,,Imk1SW3qei0
203,url,Youtube,,果籽,上環煲仔飯老字號　百呎小舖賣新興檸檬醋,NIgVHflurMg,,NIgVHflurMg
182,url,Youtube,,果籽,320萬港元連地皮　沖繩做海景別墅業主不是夢,URvvwPWBuPc,,URvvwPWBuPc
226,url,Youtube,,果籽,拳王仔女功課多好無奈　望建立自信不改變膚色,Yl0RIijZcbA,,Yl0RIijZcbA
159,url,Youtube,,果籽,一芳襲港apm pop-up　台式果茶大比拼,b-8JqltqZ8E,,b-8JqltqZ8E
225,url,Youtube,,果籽,剛果拳王思鄉　老婆煮木薯葉慰藉,bn1ISOJPYbU,,bn1ISOJPYbU
189,url,Youtube,,果籽,80後港男移居沖繩：我員工最大煩惱係諗晚餐食乜,kh1xTGINogo,,kh1xTGINogo
168,url,Youtube,,果籽,Note 8屏幕鮮色搶眼　iPhone 8靚景深自然寫實,mlvxBzz1tc0,,mlvxBzz1tc0
99,url,Youtube,,果籽,日版迷你超任到港　機迷評：太多RPG太少雙打遊戲,6G3i7JoDsdc,,6G3i7JoDsdc
118,url,Youtube,,果籽,少林童子功叠羅漢有幾勁？ 十八般兵器昂坪晒冷,2gLXc7XHYDI,,2gLXc7XHYDI
216,url,Youtube,,果籽,水上人教油鹽焗+花雕蛋白蒸　奄仔蟹最佳食法,wQWlilIcLmM,,wQWlilIcLmM
182,url,Youtube,,果籽,直擊流浮山批發場　認綁繩買本地靚奄仔蟹,HTw5QEttdlg,,HTw5QEttdlg
212,url,Youtube,,果籽,月賺十幾萬MK金毛魚檔老闆：太困身唔想子女入行,ToTWuQfff2I,,ToTWuQfff2I
181,url,Youtube,,果籽,曾經朝夕相對　導盲犬掛住寄養爸爸嗎？,DMe1FrWVnB4,,DMe1FrWVnB4
172,url,Youtube,,果籽,【2D動畫】超任十大好賣遊戲回顧　按掣點解係ABXY而非ABCD？,AzpY51PpAM4,,AzpY51PpAM4
125,url,Youtube,,果籽,【動畫●遊泰注意】月底泰王國葬　着素服唔准笑商場關門？,6T55k45ZzHM,,6T55k45ZzHM
185,url,Youtube,,果籽,楊桃白兔燈籠 一雙手紮作20年,PuuxnDAqvNU,,PuuxnDAqvNU
160,url,Youtube,,果籽,首爾必到打卡熱點 免費睇波斯菊花海,Pb5qacvN1Kk,,Pb5qacvN1Kk
53,url,Youtube,,果籽,中秋捱完夜煲靚湯 女中醫教你潤一潤,lZnEgYX-pTk,,lZnEgYX-pTk
161,url,Youtube,,果籽,韓國人過中秋有十日假 在港韓國人妻：唔玩燈籠食米糕,epdha70glDQ,,epdha70glDQ
231,url,Youtube,,果籽,法國實用SUV 好力細偈30萬有找,EvGs-RpGvxs,,EvGs-RpGvxs
209,url,Youtube,,果籽,周末Brunch食西班牙大鍋飯 正宗碟邊切烤乳豬,wHnl_3pa8Mo,,wHnl_3pa8Mo
218,url,Youtube,,果籽,起爐邊個勁？ 物理博士大戰起爐聖手,32d778v-B5I,,32d778v-B5I
115,url,Youtube,,果籽,香港電競隊近年最威 打入英雄聯盟世界賽32強,BFeqNOHp7X4,,BFeqNOHp7X4
